Timestamp,Hora,Valor do Microfone
1742574497,16:28:18,65.9
1742574498,16:28:19,68.52
1742574499,16:28:20,69.44
1742574501,16:28:21,64.53846
1742574502,16:28:22,59.2
1742574503,16:28:23,67.32
1742574504,16:28:24,76.175
1742574505,16:28:25,68.86
1742574506,16:28:26,62.84615
1742574507,16:28:27,79.65
1742574508,16:28:28,76.075
1742574509,16:28:29,73.675
1742574510,16:28:31,63.98462
1742574512,16:28:32,68.1
1742574513,16:28:33,69.06
1742574514,16:28:34,60.9
1742574515,16:28:35,60.7
1742574516,16:28:36,65.32
1742574517,16:28:37,72.45
1742574518,16:28:38,72.15
1742574519,16:28:39,64.38461
1742574520,16:28:40,62.2
1742574521,16:28:41,65.86
1742574522,16:28:42,75.825
1742574523,16:28:43,75.625
1742574524,16:28:44,65.5
1742574525,16:28:45,67.16
1742574527,16:28:47,61.15385
1742574528,16:28:48,71.325
1742574529,16:28:49,66.56
1742574530,16:28:50,67.5
1742574531,16:28:51,66.88
1742574532,16:28:52,65.28
1742574533,16:28:54,64.81538
1742574534,16:28:54,64.90769
1742574535,16:28:55,61.18462
1742574536,16:28:56,74.1
1742574537,16:28:57,71.125
1742574538,16:28:59,68.92
1742574539,16:29:00,70.5
1742574540,16:29:01,73.175
1742574541,16:29:02,71.35
1742574543,16:29:03,70.525
1742574544,16:29:04,61.86154
1742574545,16:29:05,64.93846
1742574546,16:29:06,80
1742574547,16:29:07,71.875
1742574548,16:29:08,75.2
1742574549,16:29:09,76.925
1742574550,16:29:10,68.26
1742574551,16:29:11,71.7
1742574552,16:29:12,66.18
1742574553,16:29:13,65.74
1742574554,16:29:15,65.86
1742574555,16:29:16,62.63077
1742574556,16:29:17,64.72308
1742574558,16:29:18,78.475
1742574559,16:29:19,64.84615
1742574560,16:29:20,80
1742574561,16:29:21,80
1742574562,16:29:22,69.94
1742574563,16:29:23,70.875
1742574564,16:29:25,77.3
1742574565,16:29:26,66.88
1742574567,16:29:27,76.975
1742574568,16:29:28,69.48
1742574569,16:29:29,68.3
1742574570,16:29:31,73.95
1742574571,16:29:32,78.625
1742574572,16:29:33,80
1742574573,16:29:34,63.92308
1742574574,16:29:35,76.35
1742574575,16:29:36,69.66
1742574576,16:29:37,77.95
1742574577,16:29:38,67.32
1742574579,16:29:39,62.29231
1742574580,16:29:40,75.575
1742574581,16:29:41,73.525
1742574582,16:29:42,70.875
1742574583,16:29:43,72.75
1742574584,16:29:44,72.275
1742574585,16:29:45,73.2
1742574586,16:29:47,79.55
1742574587,16:29:48,78.925
1742574589,16:29:49,66.64
1742574590,16:29:51,68.84
1742574592,16:29:52,61.98462
1742574593,16:29:53,69.44
1742574594,16:29:54,72.875
1742574595,16:29:55,69.78
1742574596,16:29:56,80
1742574597,16:29:57,61
1742574598,16:29:58,75.775
1742574599,16:29:59,66.24
1742574600,16:30:00,75.7
1742574601,16:30:01,64.93846
1742574602,16:30:02,62.87692
1742574603,16:30:03,79.075
1742574604,16:30:04,66.88
1742574605,16:30:05,74.575
1742574606,16:30:06,76.2
1742574607,16:30:07,80
1742574608,16:30:08,61.95385
1742574609,16:30:09,67.86
1742574610,16:30:10,67.9
1742574611,16:30:11,70.525
1742574612,16:30:12,79.7
1742574613,16:30:13,71.875
1742574614,16:30:14,77.3
1742574615,16:30:15,76.275
1742574616,16:30:16,80
1742574617,16:30:18,78.475
1742574618,16:30:19,68.02
1742574619,16:30:20,66.84
1742574620,16:30:21,75.975
1742574621,16:30:22,69.46
1742574622,16:30:24,61.36923
1742574624,16:30:25,64.26154
1742574625,16:30:26,57.05
1742574626,16:30:27,71.925
1742574628,16:30:28,73.3
1742574629,16:30:29,74.85
1742574630,16:30:30,65.14
1742574631,16:30:31,59.1
1742574632,16:30:32,61.46154
1742574633,16:30:33,75.975
1742574634,16:30:34,80
1742574635,16:30:35,73.425
1742574636,16:30:36,80
1742574637,16:30:37,63.95385
1742574638,16:30:38,67.18
1742574639,16:30:39,73.15
1742574640,16:30:40,75
1742574641,16:30:41,76.425
1742574642,16:30:42,65.42
1742574643,16:30:43,66.36
1742574644,16:30:44,66.44
1742574645,16:30:45,61.95385
1742574646,16:30:46,68.62
1742574647,16:30:47,78.025
1742574648,16:30:48,72.5
1742574649,16:30:49,68.76
1742574650,16:30:50,66.78
1742574651,16:30:51,58.55
1742574652,16:30:52,66.9
1742574653,16:30:53,61.8
1742574654,16:30:55,69.86
1742574655,16:30:56,60.8
1742574657,16:30:58,59.1
1742574658,16:30:59,64.16923
1742574659,16:31:00,75.575
1742574661,16:31:01,80
1742574662,16:31:02,66.3
1742574663,16:31:03,63.95385
1742574664,16:31:04,65.16
1742574665,16:31:05,78.225
1742574666,16:31:06,76.925
1742574667,16:31:07,68.74
1742574668,16:31:09,77.85
1742574669,16:31:10,70.375
1742574671,16:31:11,74.9
1742574672,16:31:13,71.075
1742574673,16:31:14,66.46
1742574674,16:31:15,74.5
1742574675,16:31:16,69.64
1742574676,16:31:19,67.32
1742574680,16:31:20,80
1742574681,16:31:21,75.55
1742574682,16:31:22,68.8
1742574683,16:31:23,73.05
1742574684,16:31:24,71.75
1742574685,16:31:25,66.66
1742574686,16:31:26,77.475
1742574687,16:31:27,72.525
1742574688,16:31:28,78.75
1742574689,16:31:29,79.7
1742574690,16:31:31,66.82
1742574691,16:31:32,63.24615
1742574692,16:31:33,78.4
1742574693,16:31:34,77.7
1742574695,16:31:35,77.3
1742574696,16:31:36,80
1742574697,16:31:37,77.575
1742574698,16:31:38,77.3
1742574699,16:31:39,77.925
1742574700,16:31:40,74
1742574701,16:31:41,69.84
1742574702,16:31:42,65.1
1742574703,16:31:43,74.775
1742574704,16:31:44,64.13846
1742574705,16:31:45,66.56
1742574706,16:31:46,71.625
1742574707,16:31:48,67.3
1742574708,16:31:49,78.775
1742574709,16:31:50,74.775
1742574710,16:31:51,73.55
1742574712,16:31:52,67.62
1742574713,16:31:53,72.025
1742574714,16:31:54,70.85
1742574715,16:31:56,65.62
1742574716,16:31:57,65.56
1742574717,16:31:58,66.86
1742574718,16:31:59,66.56
1742574719,16:32:00,68.16
1742574721,16:32:01,66.66
1742574722,16:32:02,63.61538
1742574723,16:32:03,73.375
1742574724,16:32:04,72.025
1742574725,16:32:05,66.88
1742574726,16:32:06,80
1742574727,16:32:07,66.76
1742574728,16:32:08,74.025
1742574729,16:32:09,66.82
1742574730,16:32:10,65.3
1742574731,16:32:11,67.52
1742574732,16:32:12,70.575
1742574733,16:32:13,75.375
1742574734,16:32:14,74.45
1742574735,16:32:15,75.45
1742574736,16:32:16,67.48
1742574737,16:32:17,67.28
1742574738,16:32:19,71.55
1742574739,16:32:20,67.08
1742574740,16:32:21,69.76
1742574741,16:32:22,67.64
1742574742,16:32:23,68.28
1742574743,16:32:24,69.34
1742574744,16:32:25,79.975
1742574745,16:32:26,76.975
1742574746,16:32:27,69.34
1742574747,16:32:28,68.92
1742574749,16:32:29,66.48
1742574750,16:32:30,71.875
1742574751,16:32:31,67.1
1742574752,16:32:32,66.44
1742574753,16:32:33,65.34
1742574754,16:32:34,75.25
1742574755,16:32:35,66.54
1742574756,16:32:36,66.26
1742574757,16:32:37,67.34
1742574758,16:32:38,67.26
1742574759,16:32:39,67.74
1742574760,16:32:40,80
1742574761,16:32:41,76.475
1742574762,16:32:42,67.46
1742574763,16:32:43,64.69231
1742574764,16:32:44,76.1
1742574765,16:32:45,78.45
1742574766,16:32:46,76.6
1742574767,16:32:47,75.025
1742574768,16:32:48,71.775
1742574769,16:32:49,68.88
1742574770,16:32:50,80
1742574771,16:32:52,69.66
1742574772,16:32:53,73.575
1742574773,16:32:54,72.275
